,avg_price,avg_price_5ma,avg_price_10ma,avg_price_30ma,avg_price_60ma,avg_price_100ma,avg_price_180ma,avg_price_360ma,price_chg,price_chg_5sum,price_chg_10sum,price_chg_30sum,action,pur_price,state,sample_id
128,53.69654159545898,53.42196228027343,53.46596672058105,52.83310686747233,52.38799538930257,51.0732434463501,47.5074706141154,47.294238950941306,0.2967613487745213,-0.13906110327232257,1.9977061800596116,4.795359916153992,1.0,53.69654159545898,53.53441857231988,4
129,54.10386428833008,53.51215545654297,53.5913631439209,52.94897417704264,52.41862548828124,51.14611421966552,47.59835724300808,47.279785764482284,0.7585641100311458,0.8486312142355819,2.3679361230069427,6.7491152275195825,1.0,54.10386428833008,53.5913631439209,4
130,53.99339370727539,53.68764831542968,53.63361274719239,53.069943033854166,52.4520799891154,51.21426502990723,47.68683253394233,47.2650339825948,-0.20418242302614464,1.6452688961503954,0.7995172134793846,7.065430957801496,1.0,53.99339370727539,53.62791137695312,4
131,54.135834503173825,53.89345932006836,53.670541992187495,53.19491096496582,52.48109090169271,51.28124516296387,47.77540235731337,47.25379176669651,0.26381152603720537,1.926306766454697,0.6981222801239704,7.284630418542767,1.0,54.135834503173825,53.67023830413819,4
132,53.55885238647461,53.897697296142574,53.667787094116214,53.28289848327636,52.50357460021973,51.34332696533203,47.85143282572428,47.23894132614135,-1.0658044195575922,0.049150142259132945,-0.032639789384702134,5.162139915367687,1.0,53.55885238647461,53.6616701566256,4
133,53.67934951782227,53.89425888061523,53.65811058044434,53.358306350708,52.54179466247558,51.408316627502444,47.92685187021892,47.22129446665446,0.22498079398372006,-0.02263041253166831,-0.16169151580398466,4.409323738264034,1.0,53.67934951782227,53.66293296813965,4
134,54.243509674072264,53.922187957763676,53.71717170715332,53.44430486043294,52.597492383321125,51.47212227630615,48.00663341522217,47.20438556459215,1.0509817300649038,0.26978720750208973,1.1184184217376778,4.981008069660794,1.0,54.243509674072264,53.70163808186849,4
135,54.267967224121094,53.97710266113281,53.83237548828125,53.49758694966634,52.64451960245768,51.53644486999512,48.09058578491211,47.187059968312575,0.045088435825380024,0.5190580663536144,2.164326962504016,3.0789788965221963,1.0,54.267967224121094,53.737033653259275,4
136,54.43861694335938,54.03765914916992,53.965559234619136,53.54798385620118,52.68899810791015,51.59641370391845,48.17441678788928,47.169567320081924,0.31445754828722805,0.5697040886036371,2.49601085505834,2.905098454150675,0.0,,53.737033653259275,4
137,54.701394653320314,54.26616760253906,54.08193244934082,53.5953773244222,52.74239050547282,51.656947151184085,48.25150135464138,47.15057053248087,0.48270460330457343,2.1182131114658027,2.167363253724942,2.721068130875178,0.0,,53.737033653259275,4
138,54.870687103271486,54.50443511962891,54.19934700012207,53.66085985819499,52.81379797617594,51.71874501037597,48.328573519388826,47.1343026330736,0.309484705141605,2.2027170226236876,2.1800866100920255,3.731345601783039,0.0,,53.737033653259275,4
